Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSRNOG00000005669	0.436127	0.306978	-0.697606	-0.832762	0.582537	0.038153	0.166574	0.004469	0.884154	-0.496891	-0.0955663	-0.496891	-0.496891	0.697616
ENSRNOG00000005670	0.157468	-0.537164	0.269625	0.420288	0.1046	0.353397	-0.768214	-0.137227	-0.0534553	0.177594	0.273488	0.177594	0.11682	-0.554815
ENSRNOG00000005679	0.181371	0.357652	-0.409876	0.214058	0.238761	-0.461259	-0.120709	-0.963468	0.587852	0.244646	0.170265	-0.231059	-0.039272	0.231039
ENSRNOG00000005690	-0.0987743	-0.121772	-0.194669	0.338461	-0.0987743	-0.204059	0.379587	-0.445929	0.62703	-0.028341	0.0161697	-0.275654	-0.214879	0.3216
ENSRNOG00000005695	-0.984742	-0.095664	0.0516133	-0.291593	0.186768	0.148992	0.984622	0.0934017	-0.503852	0.144785	0.167783	-0.272803	0.0326277	0.338058
ENSRNOG00000005700	0.520386	0.127501	-0.177929	-0.379108	0.368807	-0.029167	-0.430491	-0.414263	0.047835	-0.645312	0.122216	0.278884	0.427647	0.18299
ENSRNOG00000005701	-0.231795	0.176402	0.00612667	-0.180412	0.410835	-0.462845	0.281686	-0.370699	-0.13965	-0.872059	0.829925	0.544106	0.283186	-0.274806
ENSRNOG00000005707	0.38405	-0.0943113	-0.325361	0.0992947	-0.220076	0.0324043	0.123997	-0.0706767	0.401681	0.0354763	-0.436881	-0.532775	0.346911	0.256266
ENSRNOG00000005711	-0.0118783	0.139207	0.064826	0.317387	-0.0933267	-0.458046	0.0418283	-0.628169	-0.126809	-0.126809	0.640719	1.07982	0.0204677	-0.859218
ENSRNOG00000005720	0.159659	0.104891	-0.40859	0.104891	-0.809915	0.294814	0.554249	-0.17939	0.200421	0.373352	-0.140129	0.186814	-0.336059	-0.105009
ENSRNOG00000005722	-0.591186	0.141223	0.006068	-0.203468	0.499936	0.356147	-0.208718	0.179272	0.388808	-0.975974	0.218533	0.619857	0.0833777	-0.513876
ENSRNOG00000005723	-0.0121047	-0.404038	0.109443	0.520158	-0.294537	0.279718	-0.198643	0.468299	-0.726208	-0.495159	0.333143	-0.26411	0.54268	0.141356
ENSRNOG00000005724	-0.132029	-0.132029	-0.132029	0.099021	0.561121	-0.132029	-0.132029	-0.066014	-0.066014	-0.066014	-0.066014	0.396084	-0.066014	-0.066014
ENSRNOG00000005726	0.714298	-0.220155	0.101538	0.709209	-0.206548	-1.41467	0.316324	0.548235	0.317186	0.0117553	0.282066	-0.585498	0.0117553	-0.585498
ENSRNOG00000005727	-0.193203	0.208121	0.0986193	0.483819	-0.097309	-0.40274	-0.097309	-0.290112	-1.02252	-0.0590633	0.53819	0.990897	0.171986	-0.329374
ENSRNOG00000005729	-0.00284333	-0.204889	-0.025223	0.155309	0.183695	-0.10751	0.001458	-0.582185	-0.948389	-0.120086	0.320499	-0.106479	0.0150687	1.42157
ENSRNOG00000005730	0.244613	0.017509	0.010374	-0.329643	0.271294	-0.208095	-0.00604967	0.788085	-0.176399	0.460115	-0.503342	-0.773653	0.150544	0.05465
ENSRNOG00000005731	0.34593	0.139584	0.284129	0.260375	-0.499663	-0.364508	-0.165846	-0.595765	0.07587	0.306919	0.419076	0.432683	-0.922708	0.283921
ENSRNOG00000005734	0.162185	0.361465	-0.287172	-0.347946	0.095295	0.287083	-0.270909	0.107757	-0.393603	-0.528758	0.4347	-0.0273983	0.569855	-0.162553
ENSRNOG00000005739	-0.0173333	0.567798	0.183846	0.066439	0.505539	0.127213	-1.4335	-0.419393	-0.419393	0.0819667	-0.188344	1.41775	-0.0531887	-0.419393
ENSRNOG00000005743	0.063208	0.210485	-0.036827	0.402273	0.281677	-0.848867	-0.071947	0.298996	0.00717267	-0.163102	0.520654	-0.529307	-0.0672083	-0.0672083
ENSRNOG00000005747	0.202179	0.11564	-0.568116	0.176414	0.064257	-0.18979	0.199412	0.16061	0.50116	0.16061	-0.571799	-0.301488	-0.205595	0.256504
ENSRNOG00000005751	-0.550362	0.583371	0.156393	0.50899	-0.348316	0.396215	-0.746291	0.166219	-0.335141	-0.125604	-0.335141	0.336494	-0.295879	0.589056
ENSRNOG00000005758	0.43811	-0.672625	0.348332	0.201054	-0.762404	0.169284	0.278252	-0.890872	-0.411025	0.130843	0.765733	0.294245	0.099267	0.011812
ENSRNOG00000005770	-0.125142	-0.172309	0.196551	-0.090022	0.0965163	0.084394	0.010013	-0.327051	0.945978	-0.117514	-0.789149	-0.191895	0.344584	0.135048
ENSRNOG00000005776	-0.867912	-0.562482	0.226561	0.400977	-0.100383	0.704922	0.198314	-0.333197	-0.333197	-0.333197	0.630261	0.168163	-0.0628863	0.264056
ENSRNOG00000005781	0.044052	0.122847	0.394132	0.306871	0.0603153	-0.300639	-0.627582	-0.733169	-0.19669	0.631613	0.461338	-0.135916	0.474945	-0.50212
ENSRNOG00000005787	-0.228934	-0.311221	0.525854	0.144143	-0.616652	0.314418	0.17239	-0.614786	-0.078307	0.710734	0.636353	-0.845836	0.479685	-0.287843
ENSRNOG00000005792	0.107401	-0.184422	-0.303314	0.158784	0.203295	0.075013	-0.0567577	-0.216546	0.306326	-0.120652	0.296935	-0.046271	-0.024758	-0.195033
ENSRNOG00000005793	-0.133518	0.142043	-0.0727433	-0.028232	0.620404	-0.207899	-0.320056	-0.697256	0.0351527	0.362095	0.683789	0.317585	-0.004109	-0.697256
ENSRNOG00000005794	-0.419162	0.454518	0.515292	-0.0427003	-0.232623	0.419398	-0.694722	-0.39712	0.335289	0.617721	0.386672	0.178621	-0.493014	-0.628169
ENSRNOG00000005800	0.0511157	-0.344959	-0.197682	0.2139	0.446462	-0.004409	-0.164427	-0.667427	-0.898476	0.187558	0.875455	0.364075	0.143046	-0.004232
ENSRNOG00000005806	0.272359	0.468288	-0.861375	0.227848	0.137204	-0.0545847	-0.189739	-0.261575	-0.12642	-0.12642	-0.0305257	0.104629	0.701883	-0.261575
ENSRNOG00000005807	-0.082813	0.283391	-0.278742	0.228734	0.108975	0.289507	-0.549052	-0.062739	0.338585	-0.428943	0.621017	0.294074	-0.197895	-0.564099
ENSRNOG00000005810	0.174365	0.12617	-0.471082	0.103173	0.103173	-0.114269	0.078471	-0.313889	0.0523153	-0.409783	0.0523153	0.379258	0.0523153	0.187471
ENSRNOG00000005814	-0.0317227	0.411677	-0.425556	-1.13645	0.355047	0.289102	0.537904	0.524177	-0.327124	0.511596	-0.513662	-0.343387	-0.112338	0.260739
ENSRNOG00000005823	0.0926223	-0.35587	-0.199202	0.273154	-0.304487	0.11283	0.380952	0.573819	0.131332	0.101462	1.16023	-0.822735	-0.090326	-1.05378
ENSRNOG00000005828	-0.336119	0.119973	0.096976	-0.553561	-0.213086	0.43141	0.454409	0.558312	-0.57542	-0.152584	0.152846	0.304265	0.0569527	-0.344371
ENSRNOG00000005830	0.073339	-1.0374	0.0518263	0.169233	0.394276	0.41054	-0.0618157	-0.183214	0.182991	-0.414263	0.427647	-0.645312	0.278885	0.353266
ENSRNOG00000005836	-0.236837	-0.192326	0.0901067	0.317916	0.173878	-0.400996	0.248259	-0.483572	-0.348416	0.666424	0.456888	0.405505	-0.884896	0.188063
ENSRNOG00000005842	0.171382	-0.261712	-1.0685	-0.065783	0.219576	0.430818	0.574219	0.351877	0.702152	-0.450771	0.351877	-0.721082	-0.123829	-0.110221
ENSRNOG00000005850	0.295084	0.105619	0.388807	-0.8971	0.286311	-0.0140297	-0.164692	0.0774547	0.330016	-0.227976	0.234122	-0.0928203	-0.0928203	-0.227976
ENSRNOG00000005856	0.044318	0.140211	-0.126909	-0.132915	-0.348567	0.219682	0.204176	-0.580172	0.418406	0.187357	0.620453	0.0522017	-0.580172	-0.118073
ENSRNOG00000005857	-0.0597827	-0.416596	-0.150427	0.0847623	-0.111167	0.192779	0.460433	-0.206133	0.255965	-0.110239	-0.206133	-0.206133	-0.341288	0.813958
ENSRNOG00000005871	-0.170179	-0.356717	-0.0512873	0.122671	0.231145	-0.491873	0.716242	-0.0908317	-0.85836	-0.0908317	0.240254	-0.074568	0.200991	0.673348
ENSRNOG00000005872	-0.715282	-0.192409	-0.2018	0.635893	0.315066	0.0685103	0.0900233	-0.273098	0.480823	0.128226	0.548471	0.696959	-0.832575	-0.748803
ENSRNOG00000005874	0.221486	0.390391	-0.224347	0.642462	-0.096065	-0.23122	-0.702709	0.201815	-0.446822	0.06666	0.484248	0.172813	-0.507596	0.0288837
ENSRNOG00000005879	0.371089	0.164937	-0.351929	0.110169	-0.268157	-0.181654	0.155547	-0.261531	0.335722	-0.069743	-0.531842	0.466736	0.28707	-0.226411
ENSRNOG00000005880	0.559602	-0.03016	-0.008647	-0.127539	-0.149052	-0.0437673	-0.200435	0.082195	0.487661	-0.244748	0.583555	-0.148854	-0.610952	-0.148854
ENSRNOG00000005883	0.381227	0.120307	-0.0944787	-0.878271	-0.206636	0.592663	0.085187	0.488053	0.452933	-0.584906	-0.122808	0.0123473	0.33929	-0.584906
ENSRNOG00000005886	-0.129978	0.294677	-0.858247	0.191716	0.281603	0.0369473	0.183278	0.449805	0.048481	0.00921967	0.0836007	-0.452879	-0.452879	0.31465
ENSRNOG00000005903	0.0099	0.193782	0.225552	0.281238	-0.326434	0.0167727	-0.400815	-0.345121	-1.07753	0.74935	-0.114072	0.226478	0.116977	0.44392
ENSRNOG00000005905	0.479008	0.244276	0.074001	0.34017	-0.257084	-0.257083	-0.623289	0.108295	0.108295	-0.257909	-0.488959	0.413725	-0.0268603	0.143415
ENSRNOG00000005906	-0.414105	1.12509	0.831787	-0.876205	0.183149	0.0264813	-0.876205	-0.062941	0.704588	-0.29399	-0.29399	-0.062941	0.303263	-0.29399
ENSRNOG00000005911	-1.39629	0.260318	0.125163	0.759354	0.43336	0.0806523	-0.262554	-1.26944	0.840463	0.815165	-0.270868	-0.305987	0.326386	-0.135712
ENSRNOG00000005916	-0.498643	-0.20682	0.0911197	-0.0595423	-0.290591	0.455153	0.509326	-0.0249273	-0.718075	-0.391132	0.280503	0.100837	0.912876	-0.160083
ENSRNOG00000005920	0.483794	-0.119576	-0.129833	0.101216	0.616184	-1.09329	0.141504	-0.333745	0.0675787	-0.468901	0.224247	-0.051313	-0.69995	1.26208
ENSRNOG00000005934	-0.154894	-0.0941197	-0.241397	0.539739	-0.325169	-0.0941197	0.369957	0.428016	-0.0125693	-0.0125697	-0.378774	-0.609823	0.82934	-0.243619
ENSRNOG00000005938	-0.0252327	-0.307665	-0.503594	-0.429213	0.743617	0.412163	0.109922	-0.200702	-0.6628	0.0303473	0.657471	-0.527645	-0.431751	1.13508
ENSRNOG00000005943	-0.420087	-0.053882	-0.0768797	0.006892	0.601822	0.250063	-0.307929	0.632742	0.632742	-0.657659	-0.0604057	-0.0604057	-0.0604057	-0.42661
ENSRNOG00000005947	0.090551	0.531136	-0.21488	0.298602	0.090551	-0.445929	-0.350035	0.042335	0.0774547	0.600327	-0.825229	0.138229	0.792115	-0.825229
ENSRNOG00000005954	-0.051353	-0.3054	0.105315	-0.112127	0.144576	0.27034	-0.051353	0.215352	-0.111591	0.254614	0.364115	-0.708844	0.560044	-0.573689
ENSRNOG00000005955	-0.113591	-0.694581	0.410148	0.178232	0.291874	0.295557	-0.367638	0.380495	-0.120865	-0.582963	-0.582963	0.110184	0.611544	0.184565
ENSRNOG00000005956	0.578499	0.52795	0.0976233	-0.470626	-0.274697	-0.319208	-0.139542	-0.174634	-0.711114	0.0779277	-0.480065	0.63067	0.213083	0.444132
ENSRNOG00000005958	0.336292	0.134712	0.180926	-0.310175	0.16247	-0.454103	-0.050122	0.226623	0.532054	0.226623	0.226623	-0.640941	0.091469	-0.662453
ENSRNOG00000005960	0.633547	0.001174	0.061948	0.351253	-0.304257	-0.304257	-0.439412	-0.21735	0.109593	0.0136993	0.052961	-0.313243	0.109593	0.244748
ENSRNOG00000005971	-0.065639	0.00874233	0.0493073	0.0426843	0.280549	-0.181742	-0.133903	0.254655	-0.102159	-0.930461	-0.198052	0.800525	0.373547	-0.198052
ENSRNOG00000005987	0.00411067	0.108815	0.183775	-0.182429	-0.108048	0.114562	-0.120788	-0.198871	0.58769	0.267368	-0.369146	-0.42992	-0.12449	0.267368
ENSRNOG00000005998	-0.171868	0.236329	0.245719	-0.498811	-0.181259	0.184945	0.184945	0.128901	-0.198042	0.264056	0.0330073	-0.429091	0.168163	0.0330073
ENSRNOG00000006003	-0.192032	0.234946	0.099791	0.601151	-0.474466	-0.41369	0.144302	-0.573689	-0.246746	0.560044	-0.477795	0.49927	0.119458	0.119458
ENSRNOG00000006004	-0.604619	-0.639739	0.104792	0.104792	-0.164033	0.239948	0.958861	0.0924413	-0.444038	0.362752	-0.539932	-0.539932	0.227597	0.841113
ENSRNOG00000006009	-0.099553	-0.597723	0.205878	-0.0251717	-0.0251717	0.227388	0.314352	-0.338537	-0.368407	0.130632	0.415385	0.107298	-0.315539	0.369169
ENSRNOG00000006010	0.310873	-0.465429	0.541922	0.0129333	-0.269499	-0.330274	0.199472	0.259105	0.0631753	0.354998	-1.16645	-0.935402	0.625309	0.799268
ENSRNOG00000006019	0.0938543	-0.268858	-0.374143	0.338654	0.858742	-0.0430587	-0.605192	0.0621567	-0.145894	-0.124382	0.608027	-0.168892	-0.316169	0.0851547
ENSRNOG00000006030	-0.180205	-0.119431	0.244117	0.471816	-0.716685	-0.148435	0.448819	-0.596308	-0.827357	0.389531	0.935401	0.231995	0.327889	-0.461153
ENSRNOG00000006032	-0.079717	0.302752	0.325748	0.325748	-0.141518	-0.738772	0.00575933	0.346468	-0.591335	-0.0941173	0.428755	0.236967	-0.630597	0.303859
ENSRNOG00000006046	-0.028879	0.343441	0.215777	-0.670643	0.40673	-0.00649933	-0.259928	-0.724063	0.752876	0.386672	-0.39712	0.370409	-0.493014	0.10424
ENSRNOG00000006060	0.683818	0.218953	0.681051	0.506634	-1.41614	-0.452683	-0.221632	0.996506	-0.650708	-0.650708	0.273488	-0.650708	0.504537	0.177594
ENSRNOG00000006063	-0.254963	-0.127299	0.795394	-0.084688	-0.0103067	-0.023914	-0.294224	-0.152225	0.004444	1.11912	0.711196	-0.727966	-0.688704	-0.265867
ENSRNOG00000006066	0.12861	-0.17347	-0.343745	-0.038315	-0.17347	0.423783	0.176609	-0.29097	-0.312483	-0.0599213	0.018601	0.114495	0.01446	0.515819
ENSRNOG00000006068	-0.0331537	-0.952101	0.747093	-0.110191	0.686675	0.478623	-0.816946	0.0341367	0.705771	0.169292	-0.257687	0.204411	-0.794166	-0.0617573
ENSRNOG00000006075	-0.160815	-0.34048	0.00102033	0.166126	0.20539	-0.0195433	0.148299	-0.515059	-0.0136993	-0.379904	0.583554	0.583554	0.121456	-0.379904
ENSRNOG00000006090	0.361319	-0.296708	0.069496	0.142392	-0.222327	-0.527757	0.473587	-0.0720127	1.06172	0.023881	-0.669266	-0.438217	0.345575	-0.251678
ENSRNOG00000006093	-0.25049	-0.369382	0.378534	-0.00317733	0.080595	-0.138332	0.302253	0.335353	0.617785	0.335353	-0.471437	-0.00933867	-0.336282	-0.471437
ENSRNOG00000006096	-0.312705	0.372005	0.177779	-0.291192	0.390025	-0.476864	0.140954	-0.0820363	0.380062	0.284168	-0.313085	-0.217192	-0.030653	-0.0212623
ENSRNOG00000006098	-0.051289	-0.038709	-0.269758	-0.038709	-0.234638	0.309747	0.323354	-0.156956	-0.292111	-0.0610613	-0.754209	0.260632	0.855229	0.148475
ENSRNOG00000006108	-0.446501	-0.20333	0.121748	0.523072	0.118363	-0.254713	0.141362	0.0635633	-0.158095	0.378384	0.0850757	-0.354024	-0.0270817	0.01218
ENSRNOG00000006110	-0.0856267	0.186549	-0.422827	-0.0178197	-0.297063	0.0771577	0.559627	1.04451	0.899966	-0.149995	-0.747248	-0.747248	-0.381044	0.0810547
ENSRNOG00000006120	0.0911287	0.226284	0.389686	-0.364236	-0.839941	0.270794	0.226284	0.396025	0.164976	-0.737708	-0.00529933	1.06017	-0.371504	-0.506659
ENSRNOG00000006122	0.30057	0.196482	0.382154	-0.155057	-0.187744	-0.473561	-0.062846	-0.1355	-0.267864	-0.801154	0.41555	0.980343	0.60453	-0.795906
ENSRNOG00000006137	0.263868	0.277364	-0.0813377	-0.260327	-0.204642	0.0567323	-0.0516553	-0.586553	-0.213476	-0.316243	0.156114	0.246917	0.586439	0.126802
ENSRNOG00000006144	-0.432071	0.216566	-0.39281	0.239564	-0.296915	0.596378	0.06929	0.064608	-0.39749	0.505194	0.640349	-0.859588	-0.39749	0.44442
ENSRNOG00000006146	0.00856933	0.672713	0.570703	-0.0873243	-1.05078	-0.161705	0.047831	0.800722	0.0561917	0.226467	-0.384394	-0.846492	-0.615443	0.762946
ENSRNOG00000006167	-0.053768	0.781269	0.197089	-0.336201	-0.753788	0.276559	-0.111158	0.949506	-1.01985	-0.060537	-0.313099	0.347697	-0.236062	0.332348
ENSRNOG00000006170	-0.281268	-0.443104	-0.0376387	-0.0768997	0.164408	0.22853	0.445973	0.441209	-0.256079	-0.02503	-0.06015	-0.522248	0.617602	-0.195305
ENSRNOG00000006174	-0.090476	-0.941159	0.362851	0.475008	0.445138	-0.173629	-0.077734	-0.120865	-0.351914	-0.582963	0.184566	0.341234	0.380495	0.149446
ENSRNOG00000006200	-0.306004	-0.0459517	-0.077722	-0.00669067	-0.331769	0.391251	0.376883	-0.821564	-0.320204	0.603992	-0.224311	-0.0540357	0.408063	0.408063
ENSRNOG00000006205	-0.089752	0.247448	-0.635622	0.599904	0.468239	-0.185646	-0.404573	-0.408496	-0.408496	0.837394	0.188758	-0.273341	-0.50439	0.568569
ENSRNOG00000006221	0.447686	-0.667193	0.221885	0.5616	-0.876729	0.187791	0.124959	0.0178087	-0.620682	0.260763	0.895713	0.731164	-0.855872	-0.428894
ENSRNOG00000006226	0.026605	0.759936	0.318428	-0.474754	-0.400373	0.340808	-0.570649	0.755767	-0.772555	-0.772555	0.94904	0.326058	-0.772555	0.286797
ENSRNOG00000006231	-0.482502	0.553853	0.131016	-0.0555227	0.451953	-0.041915	-0.556882	0.0179557	-0.117199	-0.483404	-0.579298	0.41928	0.41928	0.323386
ENSRNOG00000006235	0.0994223	0.05218	0.183194	-0.301902	-0.026342	-0.0708527	0.0643023	0.41852	-0.08284	-0.313889	0.187471	-0.313889	-0.313889	0.41852
ENSRNOG00000006237	0.055311	0.213797	-0.114964	0.431773	-0.083194	0.074341	-0.577062	0.212575	0.324732	-0.741492	0.161192	0.0260367	0.0868107	-0.0698573
ENSRNOG00000006241	-0.0948543	0.327982	0.112439	0.276599	0.943336	-1.0138	-0.551703	-0.531954	0.183357	-0.322418	0.319322	0.668235	-0.010388	-0.306155
ENSRNOG00000006248	-0.498099	0.0693633	0.16049	0.037513	0.0888967	-0.0607027	0.202541	0.054248	-0.00652633	-0.543006	0.516346	-0.447112	0.506955	-0.0809073
ENSRNOG00000006251	0.221093	0.035929	-0.003332	0.262837	-0.147878	-0.304546	-0.064106	-0.114885	-0.002728	0.0365333	0.556749	0.02027	-0.210779	-0.28516
ENSRNOG00000006255	-0.375125	-0.128569	-0.0481813	0.884827	0.193125	-0.561664	0.03559	-0.878305	-0.17155	0.120273	0.412096	0.120273	0.181047	0.216167
ENSRNOG00000006263	0.274229	-0.108238	0.116076	0.553472	-0.570338	0.183585	-0.448788	-0.34884	0.383569	0.187639	0.187639	0.383569	-0.579889	-0.213685
ENSRNOG00000006278	-0.158577	0.184629	-0.412624	0.775877	-0.097803	-0.193697	-0.097803	-0.32198	0.371168	-0.553029	-0.186825	-0.090931	0.872527	-0.0909307
ENSRNOG00000006280	0.395197	-0.423715	0.0897673	0.173539	-0.498096	-0.327821	0.591126	0.292046	0.427201	-0.074159	-0.305208	-0.767306	0.366427	0.0609967
ENSRNOG00000006293	-0.006563	0.169828	0.140715	-0.433541	0.0799403	0.692701	-0.643079	-0.0990207	-0.234176	0.0361347	-0.234176	0.267184	0.132028	0.132028
ENSRNOG00000006296	-0.075661	-0.821678	-0.381091	-0.404089	0.120268	0.729644	0.832604	0.205964	0.0844157	-0.988543	0.472132	-0.452064	0.607288	0.0708083
ENSRNOG00000006298	-0.164142	0.253445	-0.32081	-0.164142	-0.124881	-0.124881	0.645414	-0.842983	-0.24573	0.216368	-0.380885	-0.0146807	0.633956	0.633956
ENSRNOG00000006299	-0.0594	0.050101	-0.120174	0.181906	0.171649	0.127138	-0.351223	0.00779333	-0.300293	-0.00847	0.0874237	0.283353	0.148198	-0.218006
ENSRNOG00000006303	0.514044	-0.105588	0.206715	-0.201482	-0.0757177	-0.0757177	-0.262256	0.153269	-0.443985	-1.04124	-0.117042	0.801905	0.0924947	0.554593
ENSRNOG00000006311	-0.242077	0.037701	0.00109633	0.210632	-0.155572	-0.0718003	0.220023	0.140331	-0.396149	0.252488	-0.552817	-0.165099	0.445761	0.275486
ENSRNOG00000006314	-0.040659	-0.0159563	0.258299	0.142196	-0.0304017	-0.426671	0.113193	0.160241	0.35617	-0.511394	0.221015	0.39129	-0.241083	-0.376239
ENSRNOG00000006319	-0.0939363	-0.392632	-0.266868	0.647666	0.0464683	0.069466	-0.0101647	0.0321017	-0.273329	0.048365	-1.10163	0.938468	-0.138173	0.4942
ENSRNOG00000006320	0.162834	0.465476	-0.360038	-0.455932	0.165601	0.233865	-0.211809	-0.169894	0.427359	0.709791	-0.034739	-0.631993	-0.265788	-0.034739
ENSRNOG00000006324	0.289658	-0.158833	0.268145	0.415422	0.0140983	-0.499383	-0.329108	0.236658	-0.822694	-0.129547	-0.591645	-0.225441	0.929805	0.602862
ENSRNOG00000006327	-0.523654	0.144791	0.0198933	0.235437	0.320156	0.462185	-0.658809	-0.445917	0.055442	0.24723	-0.481037	0.783709	0.456766	-0.616192
ENSRNOG00000006328	-0.0964697	-0.0450863	0.061683	-0.208627	-0.0542823	0.0893123	0.253471	0.649738	-0.0785293	-0.810938	-0.810938	0.248414	0.248413	0.553844
ENSRNOG00000006330	-0.357372	-0.346955	0.15611	0.149237	-0.261478	0.179107	0.481348	-0.489339	-0.659614	0.875444	0.390347	0.033534	0.413345	-0.56372
ENSRNOG00000006331	0.298159	-0.135553	-0.864578	0.211198	0.150264	-0.0774357	0.417945	0.123539	-0.0363183	0.139048	0.399099	0.181657	-0.795408	-0.011616
ENSRNOG00000006334	-0.223319	-0.0530437	-0.0273897	0.383325	0.00773033	0.152276	-0.239582	0.328349	0.29323	0.0621807	0.402731	-0.670228	-0.439179	0.022919
ENSRNOG00000006338	-0.0379893	0.282948	-0.140756	0.157183	0.276831	-0.70289	0.164674	0.036451	0.23238	-0.178335	-0.120217	-0.364873	0.222989	0.171606
ENSRNOG00000006350	0.239975	0.027317	0.663831	-0.0785287	-0.438727	0.00185833	-0.415729	0.0814647	0.662455	0.753099	0.069343	-0.432017	-0.798221	-0.336123
ENSRNOG00000006356	-0.417028	-0.015702	-0.150857	0.513286	0.738218	-0.286012	-0.381906	-0.23069	-0.179306	0.0962537	0.000359667	0.819271	0.322053	-0.827943
ENSRNOG00000006357	-0.136951	0.641453	0.0563213	0.117095	-0.605923	0.206983	-0.278979	-0.142496	-0.23839	-0.23839	0.641296	0.127815	-0.00734033	-0.142496
ENSRNOG00000006360	-0.10042	-0.221968	-0.466624	0.069855	0.664785	0.395232	-0.34086	0.630483	-0.368095	0.229159	0.556102	-0.50325	-0.041152	-0.50325
ENSRNOG00000006363	-0.536288	0.208243	-0.253855	-0.209344	0.074573	0.434043	0.282624	0.478007	-0.559832	-0.790881	-0.193628	-0.328783	0.455009	0.940105
ENSRNOG00000006365	-0.208037	0.00674933	0.0811303	0.28645	0.125641	-0.2243	-0.0676317	0.0874883	0.977594	0.222645	-0.313835	-0.0314027	0.238907	-1.1814
ENSRNOG00000006367	0.00382733	0.520693	-0.227222	0.1971	-0.801479	-0.033949	0.341028	-0.404228	-0.173179	-0.404228	0.0971317	0.633611	0.424074	-0.173179
ENSRNOG00000006368	-0.305256	0.0609497	0.167101	0.417763	-0.571424	0.610503	-0.379635	-0.22583	-0.0785533	0.175494	0.749749	-0.360986	0.101113	-0.360986
ENSRNOG00000006378	-0.0453523	0.220817	-0.367046	-0.0556097	0.118807	0.225118	-0.0967357	0.266834	-0.456183	-0.015598	0.14107	-0.456183	0.474886	0.045176
ENSRNOG00000006383	0.494244	0.313712	-0.074005	-0.47533	-0.514591	-0.0132317	0.269201	0.133695	-0.424297	0.112183	-0.193248	0.648662	-0.559452	0.282458
ENSRNOG00000006388	-0.245913	0.530388	-0.441842	-0.133756	0.38311	0.132413	-0.2244	0.0330073	0.630261	0.168163	-0.102148	0.495105	-0.429091	-0.795295
ENSRNOG00000006395	0.0881333	0.383305	0.444947	0.0787427	-0.711165	-0.332839	0.0488723	-0.234566	-0.234566	0.318176	-0.048028	-0.33046	0.362687	0.166758
ENSRNOG00000006397	-0.431298	-0.003293	-0.123407	0.23972	0.252459	-0.0163667	0.082185	-0.33779	0.124308	0.37162	-0.472945	0.446001	-0.316277	0.185083
ENSRNOG00000006398	-0.18358	0.568018	-0.257961	0.0637323	-0.279475	-0.584905	0.67417	0.178734	-0.514413	-0.052315	-0.283364	0.0828403	0.409783	0.178734
ENSRNOG00000006400	-0.110669	-0.431606	-0.179044	-0.505987	0.133454	0.543976	0.549873	0.191452	0.0955577	-0.345028	0.265833	-0.270647	0.259098	-0.196265
ENSRNOG00000006403	-0.469604	-0.238555	0.5845	0.525626	0.212781	0.00275133	-0.6175	0.534313	0.0722147	0.608694	-0.660194	-0.660194	0.534313	-0.429145
ENSRNOG00000006408	0.62196	0.0503603	-0.411739	0.159862	-0.21995	0.577449	-0.777944	0.631613	-0.000760333	-0.271071	-0.733169	0.33979	-0.733169	0.766768
ENSRNOG00000006419	0.763484	-0.500428	0.136086	-0.0991037	-0.150487	-0.426047	0.276492	-0.0951333	-0.169514	-0.692387	0.658788	-0.034359	-0.034359	0.366965
ENSRNOG00000006422	0.089724	0.350838	-0.00617033	-0.102821	-0.125818	-0.0575537	-0.148198	1.16888	-0.0648847	-0.662138	-0.295934	-0.662138	-0.125659	0.64187
ENSRNOG00000006428	0.526719	0.211898	-0.520511	0.153024	0.278789	-0.00364367	-0.646275	0.0430847	-0.458275	0.003823	0.003823	0.787615	0.0782043	-0.458275
ENSRNOG00000006441	-0.0381483	0.639492	0.280022	-0.256457	-0.448245	-0.31309	0.136428	0.224388	0.939917	0.558204	-0.834963	0.0892333	-0.603914	-0.372865
ENSRNOG00000006445	0.0917113	-0.251496	0.0565913	-0.190721	0.152485	0.101102	0.040328	-0.262123	-0.397278	-0.397278	1.01889	0.6013	-0.166229	-0.397278
ENSRNOG00000006459	-0.294176	-0.612678	-0.129067	-0.033173	0.414285	0.282514	0.372292	-0.20156	0.068751	0.521458	-0.798813	0.216028	0.395694	-0.20156
ENSRNOG00000006470	-0.459468	-0.324313	0.129346	0.27294	-0.228419	0.29722	0.312695	0.172395	-0.842446	0.538599	0.0602377	-0.110037	-0.245192	0.426442
ENSRNOG00000006471	-0.116709	0.681183	-0.408532	0.053566	0.26849	-0.261255	-0.216744	0.171931	0.381468	-0.290167	-0.290167	-0.38606	0.150419	0.262576
ENSRNOG00000006476	-0.020436	0.357889	-0.31226	-1.07979	-0.386641	1.02109	0.420149	-0.282773	0.27522	-0.417928	-0.417928	0.54553	-0.0517237	0.349601
ENSRNOG00000006478	0.144661	-0.795799	-0.870181	0.594637	0.354197	0.696646	-0.124164	0.792464	-0.989905	0.195211	0.204602	0.255985	-0.527807	0.0694467
ENSRNOG00000006479	0.298502	0.464265	-0.527805	0.568622	-0.396365	-0.212135	-0.195088	0.336295	0.257005	0.393278	0.151491	0.0123313	-0.298035	-0.852362
