OG_NAME	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
AT4G02270	0	0	0	0	0	5	5	5	5	5	5
AT5G64430	0	0	0	0	0	5	5	5	5	5	5
AT5G41770	0	0	0	0	0	5	5	5	5	5	5
AT2G34310	0	0	0	0	0	5	5	5	5	5	5
AT3G60510	0	0	0	0	0	5	5	5	5	5	5
AT1G30870	0	0	0	0	0	5	5	5	5	5	5
AT2G40610	0	0	0	0	0	5	5	5	5	5	5
AT1G19900	0	0	0	0	0	5	5	5	5	5	5
AT1G29840	0	0	0	0	0	5	5	5	5	5	5
AT3G62150	0	0	0	0	0	5	5	5	5	5	5
AT1G01900	0	0	0	0	1	5	5	5	5	5	5
AT2G39780	0	0	0	0	2	5	5	5	5	5	5
AT1G01610	0	0	0	0	2	5	5	5	5	5	5
AT1G52780	0	0	0	0	2	5	5	5	5	5	5
AT1G33811	0	0	0	0	2	5	5	5	5	5	5
AT2G44640	0	0	0	0	2	5	5	5	5	5	5
AT2G34070	0	0	0	0	2	5	5	5	5	5	5
AT3G23750	0	0	0	0	2	5	5	5	5	5	5
AT5G03610	0	0	0	0	2	5	5	5	5	5	5
AT1G01960	0	0	0	0	0	4	6	6	6	6	5
AT5G56660	0	0	2	2	1	5	5	5	5	2	5
AT5G13370	0	1	0	1	0	5	4	5	5	1	5
OG380_2	0	0	0	1	0	5	0	5	5	1	5
AT2G32940	0	0	1	2	0	4	0	4	4	3	5
OG1415_1	0	0	0	2	0	4	0	4	4	5	5
AT5G48950	2	0	1	1	0	5	0	5	5	5	5
AT5G06770	0	0	0	0	2	5	2	5	5	5	5
OG4742_2	0	0	0	0	2	5	0	5	5	5	5
OG3484_2	0	0	0	0	2	5	0	5	5	5	5
OG10416_1	0	0	0	0	2	5	0	5	5	5	5
OG6712_2	0	0	0	0	2	5	0	5	5	5	5
OG6144_1	0	0	0	0	2	5	0	5	5	5	5
OG806_3	0	0	0	0	2	5	0	5	5	5	5
AT1G10460	0	0	0	0	1	5	0	5	5	5	5
OG1828_3	0	0	0	0	0	5	0	5	5	5	5
AT1G09935	0	0	0	0	0	5	0	5	5	5	5
OG1895_4	0	0	0	0	0	5	0	5	5	5	5
OG1493_3	0	0	0	0	0	5	0	5	5	5	5
OG2082_4	0	0	0	0	0	5	0	5	5	5	5
OG2509_3	0	0	0	0	0	5	0	5	5	5	5
AT2G35340	0	0	0	0	0	5	0	5	5	5	5
OG2650_3	0	0	0	0	0	5	0	5	5	5	5
OG2653_3	0	0	0	0	0	5	0	5	5	5	5
AT5G06760	0	0	0	0	0	5	0	5	5	5	5
OG3080_3	0	0	0	0	0	5	0	5	5	5	5
OG3086_2	0	0	0	0	0	5	0	5	5	5	5
OG3140_3	0	0	0	0	0	5	0	5	5	5	5
OG3346_3	0	0	0	0	0	5	0	5	5	5	5
OG3361_3	0	0	0	0	0	5	0	5	5	5	5
OG3484_1	0	0	0	0	0	5	0	5	5	5	5
AT5G40990	0	0	0	0	0	5	0	5	5	5	5
OG3528_3	0	0	0	0	0	5	0	5	5	5	5
OG3913_2	0	0	0	0	0	5	0	5	5	5	5
OG4107_3	0	0	0	0	0	5	0	5	5	5	5
OG4107_4	0	0	0	0	0	5	0	5	5	5	5
AT2G20510	0	0	0	0	0	5	0	5	5	5	5
OG4393_2	0	0	0	0	0	5	0	5	5	5	5
OG4720_2	0	0	0	0	0	5	0	5	5	5	5
OG1441_4	0	0	0	0	0	5	0	5	5	5	5
OG4847_2	0	0	0	0	0	5	0	5	5	5	5
OG5507_2	0	0	0	0	0	5	0	5	5	5	5
OG5507_3	0	0	0	0	0	5	0	5	5	5	5
OG5671_3	0	0	0	0	0	5	0	5	5	5	5
OG5780_2	0	0	0	0	0	5	0	5	5	5	5
OG5922_2	0	0	0	0	0	5	0	5	5	5	5
OG6603_2	0	0	0	0	0	5	0	5	5	5	5
OG6628_2	0	0	0	0	0	5	0	5	5	5	5
OG6648_2	0	0	0	0	0	5	0	5	5	5	5
OG6850_1	0	0	0	0	0	5	0	5	5	5	5
AT1G78955	0	0	0	0	0	5	0	5	5	5	5
OG7187_2	0	0	0	0	0	5	0	5	5	5	5
OG7234_1	0	0	0	0	0	5	0	5	5	5	5
OG7326_2	0	0	0	0	0	5	0	5	5	5	5
OG1119_1	0	0	0	0	0	5	0	5	5	5	5
OG7356_2	0	0	0	0	0	5	0	5	5	5	5
OG1392_3	0	0	0	0	0	5	0	5	5	5	5
OG7364_2	0	0	0	0	0	5	0	5	5	5	5
OG7371_2	0	0	0	0	0	5	0	5	5	5	5
OG7580_2	0	0	0	0	0	5	0	5	5	5	5
AT1G58070	0	0	0	0	0	5	0	5	5	5	5
OG8089_2	0	0	0	0	0	5	0	5	5	5	5
OG8112_2	0	0	0	0	0	5	0	5	5	5	5
OG8181_2	0	0	0	0	0	5	0	5	5	5	5
OG8225_2	0	0	0	0	0	5	0	5	5	5	5
OG8302_2	0	0	0	0	0	5	0	5	5	5	5
OG8311_2	0	0	0	0	0	5	0	5	5	5	5
OG8339_2	0	0	0	0	0	5	0	5	5	5	5
OG8446_2	0	0	0	0	0	5	0	5	5	5	5
AT5G19600	0	0	0	0	0	5	0	5	5	5	5
OG8603_2	0	0	0	0	0	5	0	5	5	5	5
OG8611_2	0	0	0	0	0	5	0	5	5	5	5
OG8698_2	0	0	0	0	0	5	0	5	5	5	5
OG8864_2	0	0	0	0	0	5	0	5	5	5	5
OG8994_2	0	0	0	0	0	5	0	5	5	5	5
OG9139_2	0	0	0	0	0	5	0	5	5	5	5
OG9436_2	0	0	0	0	0	5	0	5	5	5	5
OG9752_2	0	0	0	0	0	5	0	5	5	5	5
OG9778_2	0	0	0	0	0	5	0	5	5	5	5
OG9901_2	0	0	0	0	0	5	0	5	5	5	5
OG10725_2	0	0	0	0	0	5	0	5	5	5	5
OG11150_1	0	0	0	0	0	5	0	5	5	5	5
AT4G01260	0	0	0	0	0	5	0	5	5	5	5
OG12212_2	0	0	0	0	0	5	0	5	5	5	5
OG13629_1	0	0	0	0	0	5	0	5	5	5	5
AT4G26415	0	0	0	0	0	5	0	5	5	5	5
OG11831_2	0	0	0	0	0	5	0	5	5	5	5
AT1G58050	0	0	0	0	0	5	0	5	5	5	5
AT5G05290	0	0	0	0	0	5	0	5	5	5	5
OG5207_2	0	0	0	0	0	5	0	5	5	4	5
AT2G16230	0	0	0	0	0	4	0	5	5	5	5
OG1174_4	0	0	0	0	0	4	0	5	5	5	5
OG3670_1	0	0	0	0	0	4	0	4	4	5	5
OG7332_2	0	0	0	0	0	4	0	4	4	4	5
AT4G02850	0	0	0	0	0	5	2	5	5	5	5
AT5G23990	0	0	0	0	0	5	2	5	5	5	5
ATCG00420	0	0	0	0	0	5	2	5	5	5	5
AT2G39580	0	0	0	0	0	5	2	5	5	5	5
AT1G76940	0	0	0	0	0	5	2	5	5	5	5
AT1G26190	0	0	0	0	0	5	2	5	5	5	5
AT2G44750	0	0	0	0	0	5	2	5	5	5	5
AT5G18650	0	0	0	0	0	5	2	5	5	5	5
AT2G35830	0	0	0	0	0	5	2	5	5	5	5
AT3G19670	0	0	0	0	0	5	2	5	5	4	5
AT3G29400	0	0	0	0	0	4	2	4	4	4	5
AT1G55750	0	0	0	0	0	2	2	4	4	4	5
AT5G01950	0	0	0	0	0	2	2	5	5	5	5
AT4G24390	0	0	0	0	0	2	2	5	5	5	5
AT4G40000	0	0	0	0	0	2	2	5	5	5	5
AT1G12150	0	0	0	0	0	2	1	5	5	5	5
OG4731_2	0	0	0	0	0	2	0	5	5	5	5
OG1344_1	0	0	0	0	0	2	0	5	5	5	5
OG1208_4	0	0	0	0	0	2	0	5	5	5	5
OG3880_4	0	0	0	0	0	2	0	5	5	5	5
OG8289_2	0	0	0	0	0	2	0	5	5	5	5
OG3029_3	0	0	0	0	0	2	0	5	5	5	5
OG6153_2	0	0	0	0	0	2	0	5	5	5	5
AT1G25510	0	0	0	0	0	2	0	5	5	5	5
OG1560_3	0	0	0	0	0	2	0	5	5	5	5
OG1961_3	0	0	0	0	0	2	0	5	5	5	5
OG1257_4	0	0	0	0	0	2	0	5	5	5	5
AT1G50090	0	0	0	0	0	2	0	5	5	5	5
OG13575_2	0	0	0	0	0	2	0	5	5	5	5
AT3G02210	0	0	0	0	0	2	0	5	5	5	5
OG2653_2	0	0	0	0	2	0	0	5	5	5	5
AT1G14840	0	0	0	0	0	0	1	5	5	5	5
AT3G11040	0	0	0	0	0	0	1	5	5	5	5
OG2802_3	0	0	0	0	0	0	0	5	5	5	5
OG3080_4	0	0	0	0	0	0	0	5	5	5	5
AT5G37340	0	0	0	0	0	0	0	5	5	5	5
OG7502_2	0	0	0	0	0	0	0	5	5	5	5
OG7532_2	0	0	0	0	0	0	0	5	5	5	5
AT2G31870	0	0	0	0	0	0	0	5	5	5	5
OG7632_2	0	0	0	0	0	0	0	5	5	5	5
OG7721_2	0	0	0	0	0	0	0	5	5	5	5
OG7750_3	0	0	0	0	0	0	0	5	5	5	5
OG7892_2	0	0	0	0	0	0	0	5	5	5	5
OG7923_2	0	0	0	0	0	0	0	5	5	5	5
AT4G32990	0	0	0	0	0	0	0	5	5	5	5
OG1937_2	0	0	0	0	0	0	0	5	5	5	5
OG425_3	0	0	0	0	0	0	0	5	5	5	5
AT1G19940	0	0	0	0	0	0	0	5	5	5	5
OG8629_2	0	0	0	0	0	0	0	5	5	5	5
OG2659_1	0	0	0	0	0	0	0	5	5	5	5
OG3080_1	0	0	0	0	0	0	0	5	5	5	5
AT2G31150	0	0	0	0	0	0	0	5	5	5	5
OG9484_2	0	0	0	0	0	0	0	5	5	5	5
OG9571_2	0	0	0	0	0	0	0	5	5	5	5
OG2603_4	0	0	0	0	0	0	0	5	5	5	5
AT1G11630	0	0	0	0	0	0	0	5	5	5	5
OG9883_2	0	0	0	0	0	0	0	5	5	5	5
AT1G44780	0	0	0	0	0	0	0	5	5	5	5
AT3G14710	0	0	0	0	0	0	0	5	5	5	5
OG466_3	0	0	0	0	0	0	0	5	5	5	5
OG10225_2	0	0	0	0	0	0	0	5	5	5	5
OG1560_2	0	0	0	0	0	0	0	5	5	5	5
AT5G45440	0	0	0	0	0	0	0	5	5	5	5
OG3086_1	0	0	0	0	0	0	0	5	5	5	5
OG3736_2	0	0	0	0	0	0	0	5	5	5	5
OG11376_2	0	0	0	0	0	0	0	5	5	5	5
OG11652_2	0	0	0	0	0	0	0	5	5	5	5
AT2G04020	0	0	0	0	0	0	0	5	5	5	5
AT3G25830	0	0	0	0	0	0	0	5	5	5	5
AT4G15260	0	0	0	0	0	0	0	5	5	5	5
AT4G18300	0	0	0	0	0	0	0	5	5	5	5
OG6486_2	0	0	0	0	0	0	0	5	5	5	5
AT3G61010	0	0	0	0	0	0	0	5	5	5	5
AT4G28420	0	0	0	0	0	0	0	5	5	5	5
AT4G22305	0	0	0	0	0	0	0	5	5	5	5
OG4987_2	0	0	0	0	0	0	0	5	5	5	5
AT1G50950	0	0	0	0	0	0	0	5	5	5	5
OG4701_2	0	0	0	0	0	0	0	5	5	5	5
AT5G09320	0	0	0	0	0	0	0	5	5	5	5
OG3346_2	0	0	0	0	0	0	0	5	5	5	5
OG3913_3	0	0	0	0	0	0	0	5	5	5	5
OG3086_3	0	0	0	0	0	0	0	5	5	5	5
AT4G30430	0	0	0	0	0	0	0	5	5	5	5
OG2438_3	0	0	0	0	0	0	0	5	5	5	5
AT3G17140	0	0	0	0	0	0	0	5	5	5	5
OG1493_4	0	0	0	0	0	0	0	5	5	5	5
AT1G78950	0	0	0	0	0	0	0	5	5	5	5
AT1G03120	0	0	0	0	0	0	0	5	5	5	5
AT3G09930	0	0	0	0	0	0	0	5	5	5	5
AT4G00130	0	0	0	0	0	0	0	5	5	5	5
OG13629_2	0	0	0	0	0	0	0	5	5	5	5
AT2G44300	0	0	0	0	0	0	0	5	5	5	5
OG3986_1	1	0	0	0	0	0	0	5	5	5	5
OG5207_1	0	0	0	0	0	0	0	5	5	4	5
AT3G05820	0	0	0	0	0	0	0	4	4	4	5
AT1G37150	0	0	0	0	0	0	0	4	4	4	5
OG7685_2	0	0	0	0	0	0	0	4	4	4	5
OG5574_2	0	0	0	0	0	0	0	4	4	4	5
AT3G09960	0	0	0	0	0	0	1	4	4	4	5
AT5G38170	0	0	0	0	0	0	1	4	4	4	5
AT2G18520	0	0	0	0	1	0	2	5	5	4	5
AT5G56320	0	0	0	0	0	0	2	5	5	5	5
AT1G02520	0	0	0	0	0	0	2	5	5	5	5
AT3G02020	0	0	0	0	0	0	2	5	5	5	5
AT5G08500	0	0	0	0	0	0	2	5	5	5	5
AT2G28620	0	0	0	0	0	0	2	5	5	5	5
AT1G27650	0	0	0	0	0	0	2	5	5	5	5
AT3G26080	0	0	0	0	0	0	2	5	5	5	5
AT3G10270	0	0	0	0	0	0	2	5	5	5	5
AT3G20560	0	0	0	0	0	0	2	5	5	5	5
AT2G19170	0	0	0	0	0	0	2	5	5	5	5
AT2G25290	0	0	0	0	0	0	2	5	5	5	5
AT1G12970	0	0	0	0	0	0	2	5	5	5	5
AT1G55820	0	0	0	0	0	0	2	5	5	5	5
AT1G78970	0	0	0	0	0	0	2	5	5	5	5
AT1G19190	0	0	0	0	0	0	2	5	5	5	5
AT1G08500	0	0	0	0	0	0	2	5	5	5	5
AT4G00400	0	0	0	0	0	0	2	5	5	5	5
AT3G29810	0	0	0	0	0	0	2	5	5	5	5
AT4G22110	0	0	0	0	0	0	2	5	5	5	5
AT1G22870	0	0	0	0	0	0	2	5	5	5	5
AT1G49140	0	0	0	0	0	0	2	5	5	5	5
AT3G06770	0	0	0	0	0	0	2	5	5	5	5
AT2G34940	0	0	0	0	0	0	2	5	5	5	5
AT1G02530	0	0	0	0	0	0	3	5	5	5	5
AT3G59600	0	0	0	0	0	0	2	4	4	5	5
AT1G20090	0	0	0	0	0	0	2	4	4	4	5
AT2G33120	0	0	0	0	0	0	3	3	3	3	5
AT1G04750	0	0	0	0	0	0	5	3	3	3	5
AT2G26100	0	0	0	0	0	0	4	4	4	4	5
AT5G25540	0	0	0	0	0	0	4	5	5	4	5
AT2G35390	0	0	0	0	0	0	4	5	5	5	5
AT3G58760	0	0	0	0	0	0	4	5	5	5	5
AT3G47730	0	0	0	0	0	0	4	5	5	5	5
AT3G22425	0	0	0	0	0	0	4	5	5	5	5
ATCG00905	0	0	0	0	0	0	4	5	5	5	5
AT1G08970	0	0	0	0	0	0	4	5	5	5	5
AT4G35060	0	0	0	0	0	0	5	5	5	5	5
AT1G58060	0	0	0	0	0	0	5	5	5	5	5
AT5G27330	0	0	0	0	0	0	5	5	5	5	5
AT2G03980	0	0	0	0	0	0	5	5	5	5	5
AT4G25210	0	0	0	0	0	0	5	5	5	5	5
AT5G15980	0	0	0	0	0	0	5	5	5	5	5
ATMG00220	0	0	0	0	0	0	5	5	5	5	5
AT2G29750	0	0	0	0	0	0	5	5	5	5	5
AT5G41600	0	0	0	0	0	0	5	5	5	5	5
AT5G24070	0	0	0	0	0	0	5	5	5	5	5
AT1G50110	0	0	0	0	0	0	5	5	5	5	5
AT4G11220	0	0	0	0	0	0	5	5	5	5	5
AT5G45490	0	0	0	0	0	0	5	5	5	5	5
AT1G14410	0	0	0	0	0	0	5	5	5	5	5
AT5G39040	0	0	0	0	0	0	5	5	5	5	5
AT4G17560	0	0	0	0	0	0	5	5	5	5	5
AT5G50310	0	0	0	0	0	0	5	5	5	5	5
AT1G29530	0	0	0	0	0	0	5	5	5	5	5
AT1G73110	0	0	0	0	0	0	5	5	5	5	5
AT5G02940	0	0	0	0	0	0	5	5	5	5	5
AT4G25970	0	0	0	0	0	0	5	5	5	5	5
AT5G63910	0	0	0	0	0	0	5	5	5	5	5
AT1G71270	0	0	0	0	0	0	5	5	5	5	5
AT1G76860	0	0	0	0	0	0	5	5	5	5	5
AT4G10750	0	0	0	0	0	0	5	5	5	5	5
AT2G41620	0	0	0	0	0	0	5	5	5	5	5
AT2G18990	0	0	0	0	0	0	5	5	5	5	5
AT4G10570	0	0	0	0	0	0	5	5	5	5	5
AT3G04010	0	0	0	0	0	0	5	5	5	5	5
AT1G64760	0	0	0	0	0	0	5	5	5	5	5
AT1G18170	0	0	0	0	0	0	5	5	5	5	5
AT1G05510	0	0	0	0	0	0	5	5	5	5	5
AT3G53970	0	0	0	0	0	0	5	5	5	5	5
AT4G30000	0	0	0	0	0	0	5	5	5	5	5
AT3G01640	0	0	0	0	0	0	5	5	5	5	5
AT5G23575	0	0	0	0	0	0	5	5	5	5	5
AT1G55980	0	0	0	0	0	0	5	5	5	5	5
AT2G34970	0	0	0	0	0	0	5	5	5	5	5
AT3G50380	0	0	0	0	0	0	5	5	5	5	5
AT1G06130	0	0	0	0	0	0	5	5	5	5	5
AT1G79940	0	0	0	0	0	0	5	5	5	5	5
AT3G46280	0	0	0	0	0	0	5	5	5	5	5
AT4G26720	0	0	0	0	0	0	5	5	5	5	5
AT5G61060	0	0	0	0	0	0	5	5	5	5	5
AT3G05280	0	0	0	0	0	0	5	5	5	5	5
AT5G07120	0	0	0	0	0	0	5	5	5	5	5
AT2G35810	0	0	0	0	0	0	5	5	5	5	5
AT5G05460	0	0	0	0	0	0	5	5	5	5	5
AT2G34930	0	0	0	0	0	0	5	5	5	5	5
AT3G03920	0	0	0	0	0	0	5	5	5	5	5
AT4G00490	0	0	0	0	0	0	5	5	5	5	5
ATMG00516	0	0	0	0	0	0	5	5	5	5	5
AT2G36810	0	0	0	0	0	0	5	5	5	5	5
AT2G18730	0	0	0	0	0	0	5	5	5	5	5
AT4G27690	0	0	0	0	0	0	5	5	5	5	5
AT1G51590	0	0	0	0	0	0	5	5	5	5	5
AT1G30530	0	0	0	0	0	0	5	5	5	5	5
AT1G26830	0	0	0	0	0	0	5	5	5	5	5
AT3G09350	0	0	0	0	0	0	5	5	5	5	5
AT1G27190	0	0	0	0	0	0	5	5	5	5	5
AT4G14695	0	0	0	0	0	0	5	5	5	5	5
AT1G12140	0	0	0	0	0	0	5	5	5	5	5
AT1G30900	0	0	0	0	0	0	5	5	5	5	5
AT1G62560	0	0	0	0	0	0	5	5	5	5	5
AT1G62600	0	0	0	0	0	0	5	5	5	5	5
AT4G22150	0	0	0	0	0	0	5	5	5	5	5
AT2G02790	0	0	0	0	0	0	5	5	5	5	5
AT1G15480	0	0	0	0	0	0	5	5	5	5	5
AT1G22430	0	0	0	0	0	0	5	5	5	5	5
AT4G29480	0	0	0	0	0	0	5	5	5	5	5
ATCG00170	0	0	0	0	0	0	5	5	5	5	5
AT3G49720	0	0	0	0	0	0	5	5	5	5	5
AT4G23690	0	0	0	0	0	0	5	5	5	5	5
AT1G47960	0	0	0	0	0	0	5	5	5	5	5
AT1G16820	0	0	0	0	0	0	5	5	5	5	5
AT5G23980	0	0	0	0	0	0	5	5	5	5	5
AT3G16080	0	0	0	0	0	0	5	5	5	5	5
AT2G29140	0	0	0	0	0	0	5	5	5	5	5
AT2G02760	0	0	0	0	0	0	5	5	5	5	5
AT1G13220	0	0	0	0	0	0	5	5	5	5	5
AT1G71830	0	0	0	0	0	0	5	5	5	5	5
AT3G19000	0	0	0	0	0	0	5	5	5	5	5
AT1G01780	0	0	0	0	0	0	5	5	5	5	5
AT2G39900	0	0	0	0	0	0	5	5	5	5	5
AT1G29350	0	0	0	0	0	0	5	5	5	5	5
AT1G07990	0	0	0	0	0	0	5	5	5	5	5
AT2G20610	0	0	0	0	0	0	5	5	5	5	5
AT3G60600	0	0	0	0	0	0	5	5	5	5	5
AT3G48690	0	0	0	0	0	0	5	5	5	5	5
AT1G75750	0	0	0	0	0	0	5	5	5	5	5
AT5G14920	0	0	0	0	0	0	5	5	5	5	5
AT4G05400	0	0	0	0	0	0	5	5	5	4	5
AT3G61650	2	0	0	0	0	0	5	5	5	5	5
AT3G01310	2	0	0	0	0	0	5	5	5	5	5
AT2G47650	0	0	0	0	0	0	4	6	6	6	5
AT4G34840	0	0	0	0	0	0	4	6	6	6	5
AT2G26730	0	0	0	0	0	0	6	6	6	6	5
AT1G54630	0	0	0	0	0	0	6	6	6	6	5
AT1G35670	0	0	0	0	2	0	5	5	5	5	5
AT2G28080	0	0	0	0	2	0	5	5	5	5	5
AT1G27430	0	0	0	0	2	0	5	5	5	5	5
AT2G04280	0	0	0	0	2	0	5	5	5	5	5
AT1G08880	0	0	0	0	2	0	5	5	5	5	5
AT1G31860	0	0	0	0	2	0	5	5	5	5	5
AT4G10120	0	0	0	0	2	0	5	5	5	4	5
AT1G69530	0	0	0	0	0	2	4	5	5	5	5
AT2G47540	0	0	0	0	0	2	5	5	5	5	5
AT3G47590	0	0	0	0	0	2	5	5	5	5	5
AT4G22290	0	0	0	0	0	2	5	5	4	4	5
AT3G04080	0	0	0	0	2	2	4	5	4	4	5
AT1G15120	0	2	2	2	0	0	5	5	5	5	5
AT5G56650	0	0	2	2	0	0	5	5	5	2	5
AT5G54510	0	1	1	1	1	0	2	5	5	1	5
AT1G69210	0	2	2	2	4	2	4	4	4	2	5
AT5G04850	0	2	2	2	2	0	4	4	2	2	5
OG196_6	0	2	0	2	2	0	0	5	2	2	5
OG196_5	0	0	1	2	0	2	0	5	2	2	5
OG969_4	0	0	0	0	3	5	0	3	3	3	5
OG4020_2	0	0	0	0	4	4	0	4	4	4	5
OG2037_1	0	0	0	0	4	4	0	4	5	5	5
OG2878_1	0	0	0	0	5	4	0	5	5	5	5
OG6684_2	0	0	0	0	4	5	0	5	5	5	5
OG13575_1	0	0	0	0	4	5	0	5	5	5	5
OG312_3	0	0	0	0	5	5	0	5	5	5	5
OG2437_3	0	0	0	0	5	5	0	5	5	5	5
OG15537_1	0	0	0	0	5	5	0	5	5	5	5
OG15601_1	0	0	0	0	5	5	0	5	5	5	5
AT3G27860	0	0	0	0	5	5	0	5	5	5	5
AT3G62840	0	0	0	0	5	5	0	5	5	5	5
OG4711_2	0	0	0	0	5	5	0	5	5	5	5
AT5G45640	0	0	0	0	5	5	0	5	5	5	5
OG3810_1	0	0	0	0	5	5	0	5	5	5	5
OG496_3	0	0	0	0	5	5	0	5	5	5	5
OG2031_2	0	0	0	0	5	5	0	5	5	5	5
OG2175_3	0	0	0	0	5	5	0	5	5	5	5
OG7131_2	0	0	0	0	5	5	0	5	5	5	5
AT1G44130	0	0	0	0	5	5	1	5	5	5	5
AT1G68750	0	0	0	0	5	5	2	5	5	5	5
AT2G42570	0	0	0	0	5	5	2	5	5	5	5
AT3G05130	0	0	0	0	5	5	2	5	5	5	5
AT5G06340	0	0	0	0	5	5	2	5	5	5	5
AT4G26570	0	0	0	0	5	5	2	5	5	5	5
AT2G29200	0	0	0	0	5	5	2	5	5	5	5
AT3G02490	0	0	0	0	5	5	2	5	5	5	5
AT3G20890	0	0	0	0	5	5	2	5	5	5	5
AT4G15280	0	0	0	0	5	5	2	5	5	5	5
AT1G33320	2	0	0	0	4	5	0	5	5	5	5
AT1G07480	0	0	2	2	4	4	2	4	4	4	5
AT2G30695	0	0	0	2	5	4	4	4	4	4	5
AT3G55140	0	0	0	2	4	4	4	4	4	2	5
AT1G06690	0	1	2	2	5	5	5	5	5	3	5
AT2G32260	0	1	0	1	5	5	5	5	5	5	5
AT5G45650	0	0	0	0	5	4	5	5	5	5	5
AT3G29030	0	0	0	0	5	5	5	5	5	5	5
AT3G25545	0	0	0	0	5	5	5	5	5	5	5
AT4G11175	0	0	0	0	5	5	5	5	5	5	5
AT5G66590	0	0	0	0	5	5	5	5	5	5	5
AT2G19680	0	0	0	0	5	5	5	5	5	5	5
AT1G29050	0	0	0	0	5	5	5	5	5	5	5
AT3G11820	0	0	0	0	5	5	5	5	5	5	5
AT1G21500	0	0	0	0	5	5	5	5	5	5	5
AT1G09740	0	0	0	0	5	5	5	5	5	5	5
AT3G21215	0	0	0	0	5	5	5	5	5	5	5
AT1G78140	0	0	0	0	5	5	5	5	5	5	5
AT1G04530	0	0	0	0	5	5	5	5	5	5	5
AT3G04590	0	0	0	0	5	5	5	5	5	5	5
AT3G07320	0	0	0	0	5	5	5	5	5	5	5
AT1G60990	0	0	0	0	5	5	5	5	5	5	5
AT1G47840	0	0	0	0	5	5	5	5	5	5	5
AT1G51570	0	0	0	0	5	5	5	5	5	5	5
AT5G51830	0	0	0	0	5	5	5	5	5	5	5
AT3G07090	0	0	0	0	5	5	5	5	5	5	5
AT4G35470	0	0	0	0	5	5	5	5	5	5	5
ATCG00160	0	0	0	0	5	5	5	5	5	5	5
ATCG00740	0	0	0	0	5	5	5	5	5	5	5
AT3G07010	0	0	0	0	5	5	5	5	5	5	5
AT1G14170	0	0	0	0	5	5	5	5	5	5	5
AT1G53940	0	0	0	0	5	5	5	5	5	5	5
AT1G26670	0	0	0	0	5	5	5	5	5	5	5
AT3G61050	0	0	0	0	5	5	5	5	5	5	5
AT4G34480	0	0	0	0	5	5	5	5	5	5	5
AT3G14850	0	0	0	0	4	5	5	5	5	5	5
AT3G01720	0	0	0	0	4	5	5	5	5	5	5
AT3G02350	0	0	0	0	4	5	5	5	5	4	5
AT1G54080	0	0	0	0	5	5	5	5	5	4	5
AT5G05850	2	0	0	0	5	5	5	5	5	5	5
AT4G14430	0	0	0	0	5	4	5	4	4	5	5
AT5G11500	0	0	0	0	4	4	5	5	4	4	5
AT2G22570	0	0	0	0	4	4	4	4	4	4	5
AT3G51880	0	0	0	0	4	4	4	4	4	4	5
AT5G14930	0	0	0	0	5	3	3	5	5	5	5
AT5G09620	0	0	0	0	5	2	5	5	5	5	5
AT2G20010	2	0	0	0	5	2	5	5	5	5	5
AT1G09310	0	0	0	0	4	0	6	6	6	6	5
AT2G27040	0	0	0	0	6	0	6	6	6	6	5
AT1G67750	2	0	0	0	5	0	5	5	5	5	5
AT4G34920	2	0	0	0	5	0	5	5	5	5	5
AT3G14100	0	0	0	0	4	0	5	5	5	4	5
AT3G16050	0	0	0	0	4	0	5	5	5	4	5
AT1G54690	0	0	0	0	4	0	5	5	5	5	5
AT1G17470	0	0	0	0	4	0	5	5	5	5	5
AT5G16370	0	0	0	0	5	0	5	5	5	5	5
AT3G26560	0	0	0	0	5	0	5	5	5	5	5
AT4G24730	0	0	0	0	5	0	5	5	5	5	5
AT5G62190	0	0	0	0	5	0	5	5	5	5	5
AT2G19670	0	0	0	0	5	0	5	5	5	5	5
AT5G50580	0	0	0	0	5	0	5	5	5	5	5
AT1G19450	0	0	0	0	5	0	5	5	5	5	5
AT2G43160	0	0	0	0	5	0	5	5	5	5	5
AT5G57850	0	0	0	0	5	0	5	5	5	5	5
AT5G41260	0	0	0	0	5	0	5	5	5	5	5
AT1G77840	0	0	0	0	5	0	5	5	5	5	5
AT3G57790	0	0	0	0	5	0	5	5	5	5	5
AT2G12400	0	0	0	0	5	0	5	5	5	5	5
AT4G35100	0	0	0	0	5	0	5	5	5	5	5
AT4G18070	0	0	0	0	5	0	5	5	5	5	5
AT1G23440	0	0	0	0	5	0	5	5	5	5	5
AT1G09300	0	0	0	0	5	0	5	5	5	5	5
AT3G25700	0	0	0	0	5	0	5	5	5	5	5
AT3G25820	0	0	0	0	5	0	5	5	5	5	5
AT4G30310	0	0	0	0	5	0	5	5	5	5	5
AT1G61870	0	0	0	0	5	0	5	5	5	5	5
AT5G46860	0	0	0	0	5	0	5	5	5	5	5
AT3G48050	0	0	0	0	5	0	5	5	5	5	5
AT1G32490	0	0	0	0	5	0	5	5	5	5	5
AT3G18420	0	0	0	0	5	0	5	5	5	5	5
AT5G39500	0	0	0	0	5	0	5	5	5	5	5
AT4G32285	0	0	0	0	5	0	5	5	5	5	5
AT3G13720	0	0	0	0	5	0	5	5	5	5	5
AT4G18030	0	0	0	0	5	0	5	5	5	5	5
