Loci	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
AT1G01453	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT4G01110	-2	-2	-2	-2	-2	-2	-1	3	3	3	3
AT2G24860	-1	-2	-2	-2	-2	-1	3	3	3	3	3
AT3G06110	-2	0	-1	3	-2	-1	1	1	3	3	3
AT3G23610	-2	-2	-2	-2	-2	-2	-1	1	3	3	3
AT5G66985	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT3G26730	-1	-2	-2	-2	-2	3	3	3	3	3	3
AT4G02405	-1	-1	3	3	3	-2	3	3	3	3	3
AT3G51500	-2	-2	-2	-2	3	3	-1	3	3	3	3
AT2G04530	-2	3	3	3	0	1	1	1	1	3	3
AT2G20940	3	-2	3	3	3	3	3	3	3	3	3
AT1G13450	-2	3	3	3	-2	3	3	3	3	3	3
AT3G25990	-2	-2	-2	-2	-2	-2	-1	3	3	3	3
AT2G20410	-2	-2	-2	-2	3	3	3	3	3	3	3
AT2G26470	1	-2	-2	-2	-2	0	0	0	0	0	3
OG11005_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT2G03360	-2	-2	-2	-2	-1	-2	-1	3	3	3	3
AT2G03370	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT5G41410	-2	-2	-2	-2	1	0	0	0	3	3	3
AT5G17290	3	-1	3	3	-2	3	3	3	3	3	3
AT5G54890	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT1G27050	-2	-2	-2	-2	3	0	0	0	3	3	3
OG11032_1	-2	-2	-2	-2	-2	3	-2	3	3	3	3
AT2G31840	-2	-2	-2	-2	3	-2	0	0	3	3	3
AT5G47630	-2	-2	0	0	-1	-2	3	3	3	3	3
AT4G12540	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT5G20130	3	-2	-2	-2	3	3	3	3	3	3	3
AT3G62140	3	3	3	3	-2	1	1	1	1	1	3
AT1G18030	-2	3	3	3	3	-1	0	0	3	3	3
AT4G25910	-2	3	-1	3	-1	3	3	3	3	3	3
AT2G22410	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT4G33100	-2	0	-1	3	-1	-1	0	3	3	3	3
AT5G16060	-1	3	-2	3	3	3	3	3	3	3	3
AT1G35340	1	-2	-2	-2	3	-2	3	3	3	3	3
AT3G62390	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT1G20300	-2	-2	-2	-2	-1	3	0	3	3	3	3
OG11095_1	-2	3	3	3	3	-2	-2	-2	3	3	3
AT5G18950	-2	-2	-2	-2	3	-1	3	3	3	3	3
AT5G07475	-2	-2	-2	-2	-1	-1	3	3	3	3	3
OG11108_1	-2	-1	0	0	-2	-2	-2	-2	-2	3	3
AT5G27830	-2	-1	3	3	3	3	3	3	3	3	3
AT3G22300	-1	-1	3	3	-2	-2	3	3	3	3	3
OG11119_2	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG11121_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
AT4G16370	-2	3	-1	3	3	3	3	3	3	3	3
AT1G28540	-2	3	3	3	3	3	3	3	3	3	3
AT3G17590	-2	3	3	3	-1	3	3	3	3	3	3
AT3G09850	-1	-1	3	3	-2	3	0	3	3	3	3
AT5G49480	-2	3	3	3	3	3	-1	3	3	3	3
OG11151_1	-2	3	3	3	3	-2	-2	-2	3	3	3
AT4G31850	-2	-1	3	3	-1	3	3	3	3	3	3
AT5G42520	-2	-2	-2	-2	3	3	3	3	3	3	3
AT1G27695	-2	-2	-2	-2	-1	-2	3	3	3	3	3
AT4G16695	-1	-2	-2	-2	-1	3	3	3	3	3	3
AT3G10480	-2	-2	-2	-2	3	3	-1	3	3	3	3
AT3G10490	-2	-2	-2	-2	-1	-2	3	3	3	3	3
AT5G26340	-2	-2	-2	-2	2	3	3	3	3	3	3
AT2G41020	3	3	3	3	-2	3	3	3	3	3	3
AT1G50000	1	-2	-2	-2	-2	0	0	0	0	0	3
AT5G66005	-1	-2	-2	-2	-2	-1	0	0	0	0	3
OG11202_2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
AT3G48260	-2	-1	3	3	-1	3	-1	3	3	3	3
AT3G48610	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT5G54855	-2	3	3	3	3	3	3	3	3	3	3
OG11220_1	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
AT3G56040	-1	-2	-2	-2	-2	3	3	3	3	3	3
AT3G22670	-2	-2	-2	-2	3	3	-1	3	3	3	3
AT1G35660	-1	3	-1	3	-2	3	3	3	3	3	3
AT3G15900	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT5G04200	-2	3	3	3	-1	3	3	3	3	3	3
AT1G06730	-2	3	3	3	-1	3	3	3	3	3	3
AT4G28820	3	-2	-2	-2	-1	-1	3	3	3	3	3
AT5G22050	-2	-2	-2	-2	-1	-1	0	3	3	3	3
OG11263_1	-2	0	0	0	3	-2	-2	-2	3	3	3
AT1G20230	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT1G13990	-2	-2	-2	-2	3	3	0	3	3	3	3
AT1G06590	-1	-1	3	3	-2	3	3	3	3	3	3
AT5G57160	-1	-2	-2	-2	-2	3	3	3	3	3	3
AT5G20320	-1	-2	-2	-2	-2	3	3	3	3	3	3
AT3G56820	-2	-1	3	3	3	-1	3	3	3	3	3
AT1G51940	-2	3	-1	3	3	3	3	3	3	3	3
AT1G19720	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT3G55830	3	-2	-2	-2	-2	3	3	3	3	3	3
AT4G27250	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT5G47400	3	-1	3	3	-2	-1	0	3	3	3	3
AT1G69020	1	-2	-2	-2	-2	0	-1	0	0	0	3
AT2G37510	-2	3	-1	3	3	3	-1	3	3	3	3
AT1G67960	3	-2	-2	-2	-2	-1	0	0	3	3	3
AT5G53930	-2	3	3	3	3	3	3	3	3	3	3
AT4G00300	-2	-1	1	1	3	3	3	3	3	3	3
OG11357_1	-2	-1	3	3	-2	3	-2	3	3	3	3
AT1G51580	-2	-2	-2	-2	3	-2	3	3	3	3	3
AT2G34060	-2	-2	-2	-2	-2	-1	3	3	3	3	3
AT2G26200	-1	-2	-2	-2	-1	3	3	3	3	3	3
OG11365_1	-2	3	3	3	-2	-2	-2	-2	-2	3	3
AT5G63520	-2	-2	-2	-2	-2	3	-1	3	3	3	3
AT2G34050	-1	3	3	3	-2	3	3	3	3	3	3
AT1G49510	-2	-2	-2	-2	3	-1	3	3	3	3	3
AT4G36650	-2	3	3	3	-1	3	0	3	3	3	3
AT1G44770	-2	0	0	3	-1	3	3	3	3	3	3
AT3G59410	-1	-2	-2	-2	-2	-1	3	3	3	3	3
AT4G26370	-2	3	-1	3	-2	3	3	3	3	3	3
OG11386_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
AT2G31530	-1	-2	-2	-2	-2	-1	3	3	3	3	3
AT2G04845	-2	3	3	3	-1	3	3	3	3	3	3
AT3G24320	3	-1	0	0	-2	0	0	0	0	0	3
AT1G05940	3	3	3	3	-2	-1	3	3	3	3	3
OG11411_1	-2	-2	-2	-2	-2	-2	-2	-2	3	3	3
OG11411_2	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT4G24200	-2	-2	-2	-2	3	3	3	3	3	3	3
OG11435_1	-2	-1	3	3	0	-2	-2	-2	0	3	3
AT5G46330	-2	-2	-2	-2	3	-1	3	3	3	3	3
AT5G11640	-2	3	3	3	3	3	3	3	3	3	3
OG11476_1	-1	0	-1	3	-2	-2	-2	-2	-2	3	3
AT5G14100	-1	-1	1	1	-2	3	3	3	3	3	3
AT4G37460	3	3	-1	3	-2	1	1	1	1	1	3
AT2G42160	-2	3	3	3	3	3	3	3	3	3	3
AT2G36730	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT5G40570	-2	3	3	3	3	3	-1	3	3	3	3
AT3G13180	3	-2	-2	-2	-1	0	0	0	3	3	3
AT2G44950	-2	-2	-2	-2	-2	3	3	3	3	3	3
AT3G18800	-2	-1	3	3	-1	3	-1	3	3	3	3
AT1G48550	-1	-2	-2	-2	0	3	3	3	0	0	3
OG11516_2	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
AT5G20590	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT5G52180	-2	-1	3	3	-1	3	3	3	3	3	3
AT3G27750	-2	-1	3	3	3	3	-1	3	3	3	3
OG11540_1	-2	0	-1	3	-2	-2	-2	-2	-2	3	3
AT5G22030	-2	3	3	3	-2	3	1	1	1	3	3
AT1G19980	-2	-2	-2	-2	-1	-1	3	3	3	3	3
OG11547_1	3	-2	-2	-2	1	-2	-2	-2	1	3	3
AT5G38360	-2	-2	-2	-2	-2	-2	0	3	3	3	3
AT3G13440	3	-1	1	3	3	-2	3	3	3	3	3
OG11554_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT2G34090	3	3	3	3	-2	1	0	1	1	3	3
OG11570_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	3	3
OG11570_2	-2	3	3	3	-2	-2	-2	-2	-2	3	3
OG11571_1	-2	3	3	3	-2	-2	-2	-2	-2	3	3
OG11571_2	-2	3	-1	3	-2	-2	-2	-2	-2	3	3
OG11573_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
OG11573_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG11602_1	-1	0	-1	3	-2	-2	-2	-2	-2	3	3
OG11604_1	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG11604_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG11611_1	-1	0	0	0	3	3	-2	3	3	3	3
OG11621_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG11621_2	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG11627_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG11627_2	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG11632_1	-1	-2	-2	-2	-1	3	-2	3	3	3	3
OG11638_1	-2	3	-2	1	-2	-2	-2	-2	-2	3	3
OG11640_1	-1	-2	-2	-2	-1	3	-2	3	3	3	3
OG11642_1	3	-2	-2	-2	-2	3	-2	3	3	3	3
OG11642_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG11644_1	-1	-1	3	3	-2	-2	-2	-2	-2	3	3
OG11644_2	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG11664_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
OG11682_1	3	1	-1	1	0	0	-2	0	0	0	3
OG11683_1	-1	-1	3	3	-2	-2	-2	-2	-2	3	3
OG11689_1	-2	0	-1	0	-2	-2	-2	-2	-2	3	3
OG11691_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG11719_1	-2	3	-1	3	-2	-2	-2	-2	-2	3	3
OG11721_1	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG11723_1	-2	3	3	3	3	3	-2	3	3	3	3
OG11723_2	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG11742_1	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG11751_1	-2	-2	-2	-2	2	-1	-2	3	3	3	3
OG11751_2	-2	-2	-2	-2	-1	3	-2	3	3	3	3
OG11759_1	-2	-2	-2	-2	3	3	-2	3	3	3	3
OG11759_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG11759_3	-2	-2	-2	-2	-2	-1	-2	3	3	3	3
OG11762_1	-2	-2	-2	-2	-1	-1	-2	3	3	3	3
OG11762_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG11765_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG11765_2	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
AT5G47510	-2	-2	-2	-2	-2	3	-1	3	3	3	3
ATCG01020	-2	3	-2	3	-1	3	3	3	3	3	3
AT1G67810	-2	-2	-2	-2	-1	-1	3	3	3	3	3
OG11844_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
AT1G75010	-2	-2	-2	-2	-2	3	3	3	3	3	3
AT4G17610	-2	-2	-2	-2	-2	3	3	3	3	3	3
AT1G73530	-2	-2	-2	-2	3	3	3	3	3	3	3
AT5G11000	-2	-2	-2	-2	-1	-2	3	3	3	3	3
AT5G18525	-2	-2	-2	-2	-2	3	3	3	3	3	3
AT1G13860	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT2G03480	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT3G10040	-2	-2	-2	-2	-1	-1	3	3	3	3	3
OG11878_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
AT1G64385	-2	-1	0	3	3	-2	3	3	3	3	3
AT5G24010	-2	-2	-2	-2	3	3	3	3	3	3	3
OG11901_2	-2	-2	-2	-2	-2	-1	-2	3	3	3	3
AT4G24710	-2	-1	3	3	-2	0	0	0	3	3	3
AT4G23540	-2	-2	-2	-2	-2	3	3	3	3	3	3
AT2G35350	-2	-2	-2	-2	-2	3	-1	3	3	3	3
OG11960_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG11960_2	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG11971_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
AT4G12750	-2	-2	-2	-2	-1	-2	3	3	3	3	3
OG11982_1	-2	-2	-2	-2	-2	-1	-2	3	3	3	3
OG11982_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
AT1G10600	-2	3	-1	3	-2	3	-1	3	3	3	3
AT5G48657	-2	-1	0	3	-2	-2	3	3	3	3	3
AT3G07195	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT1G20900	-2	-2	-2	-2	-1	-2	3	3	3	3	3
AT1G76500	-2	-2	-2	-2	-2	-2	-1	3	3	3	3
AT3G49160	3	-2	-2	-2	3	-2	3	3	3	3	3
OG12009_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
AT2G45830	-2	-2	-2	-2	-2	-2	-1	3	3	3	3
AT3G61270	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT5G59500	3	-2	-2	-2	-1	0	0	0	3	3	3
AT5G58940	-2	-2	-2	-2	-1	-1	-1	3	3	3	3
OG12041_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
AT2G41700	-2	-2	-2	-2	-2	3	3	3	3	3	3
OG12055_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
AT2G18850	-2	-1	3	3	-2	3	3	3	3	3	3
AT5G65880	-2	-2	-2	-2	-1	3	3	3	3	3	3
OG12072_1	-2	-2	3	3	0	-2	-2	-2	3	3	3
OG12075_1	-1	-1	3	3	-2	-2	-2	-2	-2	3	3
AT1G68730	-1	-2	3	3	-2	3	3	3	3	3	3
AT2G21195	-2	-2	-2	-2	-2	-1	3	3	3	3	3
OG12083_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
AT5G58480	-2	3	3	3	-2	3	3	3	3	3	3
OG12089_1	-1	-2	-2	-2	3	-2	-2	-2	3	3	3
AT1G68680	-1	-2	-2	-2	3	-2	3	3	3	3	3
OG12098_1	-2	-1	3	3	0	-2	-2	-2	3	3	3
OG12101_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12101_2	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT1G47570	-2	-2	-2	-2	-2	-1	3	3	3	3	3
OG12106_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
AT1G18560	-2	-1	3	3	3	-2	0	3	3	3	3
AT4G03230	-2	-2	-2	-2	-2	3	-1	3	3	3	3
OG12116_2	-2	-2	-2	-2	-2	-1	-2	3	3	3	3
AT3G62920	-2	-2	-2	-2	3	-2	3	3	3	3	3
OG12128_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
AT2G38465	-2	-2	-2	-2	-2	3	3	3	3	3	3
OG12138_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT1G05205	-2	-2	3	3	3	3	3	3	3	3	3
AT4G10030	-1	-1	3	3	-2	-2	1	1	3	3	3
OG12144_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT3G07070	-2	-2	-2	-2	-2	-1	3	3	3	3	3
AT3G06330	-2	-2	-2	-2	-1	3	0	3	3	3	3
AT5G18760	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT5G02880	-2	-1	3	3	-2	3	3	3	3	3	3
AT1G56310	-2	-2	-2	-2	-1	-2	3	3	3	3	3
AT5G01270	-2	-1	3	3	-2	1	3	1	1	3	3
AT3G04890	-1	-2	-2	-2	3	-1	3	3	3	3	3
AT4G18010	-2	-2	-2	-2	3	3	-1	3	3	3	3
OG12184_2	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT2G40240	-2	-2	-2	-2	-1	-1	-1	3	3	3	3
AT3G56030	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT2G19430	-2	-2	-2	-2	-2	3	3	3	3	3	3
AT3G24820	-2	-1	3	3	-2	3	3	3	3	3	3
AT3G55510	-2	-1	3	3	-2	3	3	3	3	3	3
AT4G36880	-2	-2	-2	-2	-2	-1	3	3	3	3	3
AT3G54790	-2	-2	-2	-2	3	-2	3	3	3	3	3
AT4G29820	-2	0	0	0	3	-2	3	3	3	3	3
OG12219_1	-2	-2	-2	-2	-1	3	-2	3	3	3	3
OG12241_1	-2	3	3	3	-2	-2	-2	-2	-2	3	3
OG12241_2	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG12253_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
OG12253_2	-2	-1	-2	3	-2	-2	-2	-2	-2	3	3
OG12253_3	-2	3	-2	3	-2	-2	-2	-2	-2	3	3
OG12287_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12287_2	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG12291_1	-2	-1	-1	3	-2	-2	-2	-2	-2	3	3
OG12291_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12303_1	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG12303_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12307_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	3	3
OG12307_2	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
OG12327_1	-2	-1	-1	3	-2	-2	-2	-2	-2	3	3
OG12327_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12330_1	-2	3	-2	3	-2	-2	-2	-2	-2	3	3
OG12333_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12333_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12335_1	-2	0	-2	0	-2	-2	-2	-2	-2	3	3
OG12341_1	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG12341_2	-2	0	-2	3	-2	-2	-2	-2	-2	3	3
OG12354_1	-2	3	-1	3	-2	-2	-2	-2	-2	3	3
OG12354_2	-2	3	3	3	-2	-2	-2	-2	-2	3	3
OG12358_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12358_2	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG12368_1	-2	3	3	3	-2	-2	-2	-2	-2	3	3
OG12368_2	-2	3	3	3	-2	-2	-2	-2	-2	3	3
OG12369_1	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG12376_1	-2	-1	1	1	3	1	-2	1	3	3	3
OG12378_1	-2	-1	3	3	0	-2	-2	-2	3	3	3
OG12380_1	-2	1	3	3	-2	-2	-2	-2	-2	3	3
OG12385_1	-2	-2	-1	0	-2	-2	-2	-2	-2	3	3
OG12385_2	-2	0	-2	0	-2	-2	-2	-2	-2	3	3
OG12399_1	-2	-2	0	3	-2	-2	-2	-2	-2	3	3
OG12401_1	-2	-2	-1	3	-2	-2	-2	-2	-2	3	3
OG12401_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12403_1	-2	0	-1	3	-2	-2	-2	-2	-2	3	3
OG12427_1	-1	3	3	3	-2	-2	-2	-2	-2	3	3
OG12427_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12429_1	-2	-2	0	3	-2	-2	-2	-2	-2	3	3
OG12437_1	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG12439_1	-2	-2	-2	-2	-1	3	-2	3	3	3	3
OG12441_1	-2	0	-1	0	-2	-2	-2	-2	-2	3	3
OG12441_2	-2	0	0	3	-2	-2	-2	-2	-2	3	3
OG12446_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12457_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12461_1	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG12485_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
OG12485_2	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
OG12489_1	-2	0	-1	0	-2	-2	-2	-2	-2	3	3
OG12489_2	-2	-1	-2	0	-2	-2	-2	-2	-2	3	3
OG12498_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
OG12498_2	-2	3	-1	3	-2	-2	-2	-2	-2	3	3
OG12512_1	3	-2	-2	-2	-2	3	-2	3	3	3	3
OG12518_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12525_1	-2	-1	-1	3	-2	-2	-2	-2	-2	3	3
OG12525_2	-2	-1	-2	3	-2	-2	-2	-2	-2	3	3
OG12525_3	-2	0	-2	3	-2	-2	-2	-2	-2	3	3
OG12535_1	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG12535_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG12546_1	-2	-2	-2	-2	-1	3	-2	3	3	3	3
OG12546_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG12547_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12547_2	-2	-2	-2	-2	-1	-2	-2	-2	3	3	3
OG12549_1	-2	-2	-2	-2	3	-1	-2	3	3	3	3
OG12549_2	-2	-2	-2	-2	-2	-1	-2	3	3	3	3
OG12549_3	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG12559_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12559_2	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12570_1	-2	0	-2	0	3	2	-2	3	3	3	3
OG12570_2	-2	-2	-2	-2	-1	-2	-2	-2	3	3	3
OG12572_1	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG12578_1	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG12578_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
OG12580_1	-1	-2	-2	-2	-1	3	-2	3	3	3	3
OG12599_1	-2	-2	-2	-2	-1	-2	-2	-2	3	3	3
OG12599_2	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12602_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12602_2	-2	-2	-2	-2	-1	-2	-2	-2	3	3	3
AT1G68470	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT3G47670	-2	-2	-2	-2	0	3	3	3	3	3	3
AT3G54680	-2	-2	-2	-2	3	3	3	3	3	3	3
AT1G60870	-2	-2	-2	-2	3	3	-1	3	3	3	3
AT1G48280	-2	-2	-2	-2	-2	3	-1	3	3	3	3
AT1G56360	-2	-2	-2	-2	-1	-2	0	3	3	3	3
AT4G36350	-2	-2	-2	-2	-2	-2	0	3	3	3	3
AT1G28210	-2	-2	-2	-2	-2	3	3	3	3	3	3
AT3G07420	-2	-2	-2	-2	3	3	3	3	3	3	3
AT5G01620	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT3G20170	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT4G30935	-2	-2	-2	-2	-1	3	3	3	3	3	3
OG12717_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT1G67520	-2	-2	-2	-2	3	-2	-1	3	3	3	3
AT3G16030	-2	-2	-2	-2	-2	-2	0	3	3	3	3
AT5G54180	-2	-2	-2	-2	3	-1	3	3	3	3	3
OG12736_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT2G18680	-2	-2	-2	-2	-1	-2	-1	3	3	3	3
AT2G18690	-2	-2	-2	-2	-2	-2	3	3	3	3	3
OG12751_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
OG12751_2	-2	-2	-2	-2	-1	-2	-2	-2	3	3	3
AT5G24080	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT1G04990	-2	-2	-2	-2	-2	3	3	3	3	3	3
AT2G32930	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT1G50730	3	-2	-2	-2	-2	3	3	3	3	3	3
AT4G15820	-2	-2	-2	-2	-1	3	3	3	3	3	3
ATCG00520	-2	-2	-2	-2	-2	-1	3	3	3	3	3
AT5G61990	-2	-2	-2	-2	3	-2	3	3	3	3	3
AT1G48460	-2	-2	-2	-2	3	3	3	3	3	3	3
AT1G73340	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT4G24120	-2	-2	-2	-2	3	-1	3	3	3	3	3
AT3G44820	-2	-2	-2	-2	3	3	3	3	3	3	3
AT5G01670	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT5G59830	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT1G54530	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT1G14185	-2	-2	-2	-2	-2	-1	3	3	3	3	3
AT1G14190	-2	-2	-2	-2	-2	-2	-1	3	3	3	3
AT5G67460	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT1G63930	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT3G55350	-2	-2	-2	-2	-2	-2	0	3	3	3	3
AT5G05760	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT2G34530	-2	-2	-2	-2	-1	3	-1	3	3	3	3
AT1G07860	-2	-2	-2	-2	-2	-1	-1	3	3	3	3
AT1G07870	-2	-2	-2	-2	-2	-2	3	3	3	3	3
AT1G55830	3	-2	-2	-2	3	-2	3	3	3	3	3
AT1G10380	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT2G46570	-2	-2	-2	-2	-1	-1	3	3	3	3	3
AT5G65280	-2	-2	-2	-2	3	3	3	3	3	3	3
AT5G51350	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT1G15530	-2	-2	-2	-2	1	3	3	3	3	3	3
AT1G79080	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT1G17120	-2	-2	-2	-2	-1	3	3	3	3	3	3
AT4G01630	-2	-2	-2	-2	-2	3	3	3	3	3	3
OG12943_2	-2	-2	-2	-2	-2	3	-2	3	3	3	3
AT5G64480	-2	-2	-2	-2	3	3	3	3	3	3	3
AT2G10950	-2	-2	-2	-2	3	3	3	3	3	3	3
AT4G32560	3	-2	-2	-2	-2	3	3	3	3	3	3
OG12964_1	-2	-2	-2	-2	3	-2	-2	-2	3	3	3
AT5G13900	-2	-2	-2	-2	-1	-1	0	3	3	3	3
OG12972_1	-2	0	-2	3	-2	-2	-2	-2	-2	3	3
OG12978_1	-2	3	-1	3	-2	-2	-2	-2	-2	3	3
OG12978_2	-2	3	-2	3	-2	-2	-2	-2	-2	3	3
OG12993_1	-2	3	-1	3	-2	-2	-2	-2	-2	3	3
OG12993_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
OG13003_1	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	3
OG13013_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	3
OG13013_2	-2	-2	3	3	-2	-2	-2	-2	-2	3	3
